,okt_noun,okt_verb
3006,"['티켓', '이벤트', '뮤', '항상', '매년', '내', '연말', '준', '뮤', '이번', '정말', '만', '위드', '코로나', '시상식', '방청', '수', '거', '실화', '벌써', '우리', '아티스트', '감동', '무대', '눈앞', '뮤', '덕분']","['멜', '챙겨', '봤었던', '책임져', '멜', '돼서', '할', '있는', '자랑스러운', '아름답고', '아른거리네요', '멜', '참', '따뜻했습니다']"
3007,"['서울', '게', '정도', '이해', '위드', '코로나', '지방', '여행객', '정말', '두', '서울', '약속', '제주', '등', '곳', '만', '듯', '지방', '코로나', '덕분', '신혼여행', '은', '모든', '게', '뚝']","['많은', '어느', '되네', '되면서', '줄어든', '잡거나', '유명한', '몰리는', '어중간한', '많이', '오고', '하더니만']"
3008,"['사람', '백신', '패스', '예외', '너', '대체', '뭘', '보고', '말', '거', '질병', '관리', '청', '내용', '보고', '다시']","['이미', '그런', '다', '두고', '있는데', '있는', '들어가서', '와']"
3009,"['위드', '코로나', '위드', '거']","['이런', '였구나']"
3010,"['요즘', '위드', '코로나', '이후', '일상', '회복', '거리', '두기', '저희', '센터', '매달', '주', '번', '전체', '방역', '마스크', '착용', '의무', '일', '환기', '소독', '거리', '두기', '손소독제', '및', '개인', '용품', '사용', '항상', '체력', '측정', '수', '방역', '관리', '최선']","['안녕하세요', '나아가고', '있습니다', '철저한', '있습니다', '안전하게', '할', '있도록', '다', '하겠습니다']"
3011,"['방역', '당국', '수도권', '코로나', '주간', '위험', '매우', '음으로', '평가', '주차', '단계', '일상', '회복', '위드', '코로', '날', '위기', '정은', '경', '코로나', '방역', '조치']","['도를', '높', '하면서', '접어든', '맞았다']"
3012,"['이', '직장', '단점', '사실', '위드', '코로나', '그', '테이블', '모두', '백신', '차', '부스터', '샷', '접종', '완']","['아니어도', '있는']"
3013,"['위드', '코로나', '이후', '확', '진자', '천명', '간호사', '명', '당', '담당', '환자', '수', '감소', '또', '의료인', '부족', '병상', '부족', '대한', '정부', '부처', '대응', '판단', '생각']","['한', '느긋한', '심각한', '아니었을까', '하는']"
3014,"['위드', '코로나', '시대', '내년', '스프링', '캠프', '국내', '쓱', '해외', '나머지', '국내']",['그래도']
3015,"['문재인', '위드', '코로나', '실패', '위드', '코로나', '당장', '취소', '대책', '도시', '봉쇄', '거리', '두기', '강화', '재택근무', '즉각', '실시', '코로나', '정권', '문재인', '정권', '사상', '최악', '정권', '정권', '교체', '정권', '교체', '국민', '아우성']","['완전히', '해야', '유일한']"
3016,"['이', '시국', '위드', '코로나', '애', '마스크', '장', '활동', '끝', '마구']","['끼워서', '보내', '돌겠지', '아닌가']"
3017,"['한국', '대통령', '미국', '지사', '미국', '지사', '백신', '패스', '금지', '공약']","['보다', '하다', '한다']"
3018,"['백신', '패스', '증명', '목욕탕', '못', '간다']",['없으면']
3019,"['현장', '스케치', '백신', '패스', '반대', '시민단체', '곳', '범', '국민', '운동', '본부', '합동', '집회', '개']",['다']
3020,"['코로나', '상황', '대해', '가끔', '걱정', '좀', '거리', '사람', '마스크', '백신', '접종', '률도', '위드', '코로나', '지금', '상황', '연', '종식']","['되는', '다', '쓰고', '있고', '하는데', '안되는', '가능한', '걸까']"
3021,"['극장', '백신', '패스']",['해']
3022,"['왜', '왕십리', '백신', '패스']",[]
3023,"['단계', '일상', '회복', '영진위', '지원', '쿠폰']","['들어가고', '나서', '뿌리더라고요']"
3024,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
3025,"['회차', '별', '좌석', '운영', '방식', '안내', '백신', '패스', '적용', '거리', '두기', '석', '전', '좌석', '모두', '판매', '회차', '화', '일', '화', '목', '금', '일요일', '공연', '동반', '외', '칸', '운영', '회차', '기존', '판매', '중인', '화', '일', '공연', '수', '토', '수요일', '토요일', '공연']","['없이', '되는', '매주', '한', '띄어', '앉기', '매주']"
3026,"['터', '널스', '백신', '패스', '간', '쿠키', '차', '좀', '자고', '렌즈', '안', '끼', '앞', '볼', '거임', '우하하']","['먹으면서', '해야지', '보다가', '피곤하면', '나와서']"
3027,"['위드', '코로나', '백신', '패스', '발급', '종이', '증명서', '모바일', '정리', '출처', '테크', '플러스', '블로그']",[]
3028,"['세종시', '일', '대평동', '쨍', '해', '날', '문화', '행사', '세종', '특별자치시', '대평동', '주민', '적극', '동참', '통해', '단계', '일상', '회복', '전환', '도모', '위해', '일', '일', '이틀', '쨍', '해', '날', '문화', '행사', '개최', '다대', '평동', '행정', '복지', '센터', '주민']","['안전한', '하기']"
3029,"['상류층', '원금', '의료', '인프라', '인력', '지원', '국가부채', '급증', '상류층', '부자', '재난', '원금', '주자', '발놈', '새끼', '연합', '위드', '코로나', '중환자', '의료', '인프라', '끝', '의료', '인력', '탈진', '상태', '상류층', '용돈', '줄', '때']","['준다는', '써야', '하는데', '찢', '미친', '느는데', '무너지면', '아니다']"
3030,"['체육관', '백신', '패스', '적용', '사람', '걸']","['됐습니다', '그래도', '많은', '보니', '부지런히', '들', '맞았나', '보네요']"
3031,"['집', '순이', '위드', '코로나', '거']",['가혹한']
3032,"['공공', '요청', '설립', '전달', '체계', '구축', '건치', '신문', '코로나', '감염병', '위기', '의료', '불평등', '기후', '재난', '시대', '국가', '보건', '의료', '체계', '정부', '위드', '코로나', '발표']","['해', '해야', '책임져야', '할', '어떠해야만', '할까']"
3033,"['단계', '일상', '회복', '거리', '두기', '왜', '바', '본가', '나']","['이렇게', '헷갈리냐']"
3034,"['광양시', '위드', '코로나', '맞춤', '관광', '서비스', '향상', '아카데미']",[]
3035,"['백신', '패스', '전면', '도입', '안', '거리', '두기', '방역', '포기', '결과물']","['하고', '어중간하게', '풀며', '아냐']"
3036,"['푸드', '투데이', '단계', '일상', '회복', '출국', '현지', '점검', '본격', '재개']",['맞춰']
3037,"['난', '오늘', '다른', '곳', '백신', '패스', '관', '집', '앞', '버스', '타고', '가기']","['아니던데', '있는데', '가고싶어서', '귀찮아']"
3038,"['전', '티티', '티팅', '현생', '위드', '코로나', '덕', '관계자', '나머진', '거', '배', '슽흐레스', '저', '당장', '담', '주', '티켓', '판', '껄껄', '걸']","['넘나', '고달프네요', '죽어나고', '신난', '같아요', '되고', '아닌', '다', '놔야', '할']"
3039,"['요즘', '거의', '이틀', '확진', '진짜', '위드', '코로나']","['걸러', '뜨는데', '하다', '죽겠다']"
3040,"['위드', '코로나', '대면', '콘서트', '드링드', '링', '던데', '백현', '솔', '콘', '보고', '눈', '거']","['다', '들', '앙', '싶어서', '돌아갈', '같음']"
3041,"['코로나', '단계', '일상', '회복', '차', '개편', '사회', '거리', '두기', '주주', '운영', '주', '평가', '간격', '차례', '완화', '조치']",[]
3042,"['미성년', '백신', '안', '애초', '정부', '말', '백신', '패스', '게', '차', '백신', '주', '이후', '접종', '시간', '내', '음성', '결과', '사람', '이기', '때문', '콘서트', '것']","['그러지', '않을까요', '아직', '많이', '맞기도', '했고', '지', '가져온', '동일할', '같아요']"
3043,"['자치행정', '신문', '위드', '코로나', '숲', '심신']","['지친', '달래세요']"
3044,"['세계', '화장실', '날', '위드', '코로나', '시기', '공용', '화장실', '집단', '감염', '피하', '려면']",[]
3045,"['하루', '확진', '명', '육박', '역대', '최', '위드', '코로나', '일시', '중단', '출처', '조선일보', '네이버', '뉴스']",[]
3046,"['년', '월', '위드', '코로나', '대작', '편', '출처', '씨', '플레이', '네이버', '포스트']","['함께', '찾아온']"
3047,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
3048,"['사실', '위드', '코로나', '확', '진자', '건', '거']","['하면', '느는', '당연한', '아닌가']"
3049,"['설마', '위드', '코로나', '영향']",['아니지']
3050,"['패스', '대비', '어플', '이제', '어디', '로', '문의', '열쇠', '가지']","['깔앗다나도', '됐어']"
3051,"['아이', '짤', '거', '위드', '코로나', '재택']","['어디서', '가져오신', '돌려내라']"
3052,"['알코올중독', '위드', '코로나', '낮술', '밤술', '아침', '거', '대통', '술', '나라', '윤', '씨', '윤석열', '의원', '막걸리', '오찬', '김용판', '다음', '뉴스']","['아무리', '그렇지', '먹을', '쳐', '묵으면', '돌아가겠냐', '한심한', '미안하다']"
3053,"['상식', '지금', '이', '상황', '얼마나', '촌극', '알', '것', '백신', '백신', '패스', '부스터', '샷', '의미', '걸', '동선', '추적', '무슨', '의미', '어차피', '못', '잡고', '무증상', '잡', '필요', '뭐', '좀', '하자', '진짜', '사람', '치료', '주', '제발']","['있다면', '다', '없단', '해봤자', '다', '있는데', '그만', '아픈', '해']"
3054,"['위드', '코로나', '시대', '인류', '평화', '길']",[]
3055,"['확', '진자', '천명', '위드', '코로나', '무슨', '재택근무', '연', '파트장', '이상', '제외']","['넘는데', '시켜주세요']"
3056,"['확', '진자', '수', '위드', '코로나', '철수', '코로나', '달', '로', '다운', '박멸', '질병', '그', '이상', '전', '세계', '다운', '뭐', '안', '수', '일정', '수준', '이상', '백신', '접종', '률', '전제']","['많이', '나온다고', '졸아서', '한다', '한', '해서', '가능한', '하죠', '다', '해봤는데', '없어집니다', '그래서', '어쩔', '없이', '하여']"
3057,"['꽉', '찬', '병상', '위중', '증', '명', '육박', '위드', '코로나', '주차', '위태', '출처', '네이버', '뉴스']",[]
3058,"['스케줄', '다른', '그룹', '오르콘', '소식', '위드', '코로나', '실감', '나', '거']","['뜨고', '들리고', '같고']"
3059,"['위드', '코로나']",['멈춰']
3060,"['그때', '위드', '코로나']","['하고', '있지', '않을까', '있다']"
3061,"['위드', '코로나', '이해', '제대로', '지침', '나', '것', '일반인', '확', '진자', '수', '급증', '거', '거', '뭐', '대책', '위드', '코로나']","['됨', '된', '있었으면', '좋겠음', '솔직히', '모르는', '이대로', '가다간', '할', '다', '다', '알았던', '사실이잖아', '없이', '이러면', '어떡해']"
3062,"['위드', '코로나']",['끝나려나요']
3063,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
3064,"['월일', '시', '월일', '시', '기준', '대한민국', '코로나', '바이러스', '현황', '오늘', '사망자', '명', '재원', '위중', '증', '명', '신규', '입원', '명', '오늘', '확', '진자', '명', '드', '코로나', '단계', '일상', '회복', '코로나', '바이러스', '감염증', '국내', '확', '진자']",[]
